DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
DHAR,1970,0.0,0.0,0.0,0.0,0.0,431.6,210.5,259.9,270.3,0.0,0.0,0.0
DHAR,1971,0.0,0.0,0.0,0.0,0.0,141.0,368.1,238.4,247.7,30.3,0.0,0.0
DHAR,1972,0.0,0.0,0.0,0.0,0.0,122.7,141.2,243.5,60.2,0.0,0.0,0.0
DHAR,1973,0.0,0.0,0.0,0.0,0.0,78.3,441.9,405.7,479.1,32.6,0.0,3.6
DHAR,1974,0.0,0.0,0.0,0.0,11.9,66.6,213.5,215.9,60.6,96.1,0.0,0.0
DHAR,1975,0.0,0.0,0.0,0.0,1.2,130.7,167.7,271.9,119.7,31.4,0.0,0.0
DHAR,1976,0.2,0.0,1.2,0.7,0.0,244.0,352.3,452.1,153.8,0.0,33.6,0.0
DHAR,1977,0.0,4.4,0.0,1.8,16.8,195.5,197.6,331.4,128.6,35.7,74.3,0.0
DHAR,1978,0.0,0.4,0.2,5.7,0.0,122.4,274.6,458.7,71.5,11.6,31.7,10.4
DHAR,1979,15.1,3.5,5.3,0.0,0.0,159.6,149.6,357.9,58.3,7.3,83.4,1.9
DHAR,1980,0.0,0.0,0.0,0.0,2.2,251.8,159.7,351.2,32.1,1.1,2.1,33.0
DHAR,1981,1.5,0.0,0.6,0.0,6.1,147.7,338.9,432.4,224.4,24.0,14.3,7.5
DHAR,1982,44.4,0.1,0.0,1.2,13.3,79.7,235.1,147.7,30.6,18.8,88.0,0.0
DHAR,1983,0.0,0.0,0.0,7.0,3.3,117.5,277.8,311.3,197.4,77.3,0.0,0.0
DHAR,1984,0.2,0.9,0.0,0.0,0.0,76.5,180.1,570.0,31.7,6.1,0.0,0.2
DHAR,1985,0.0,0.0,0.0,1.2,0.0,47.5,167.0,153.8,98.0,52.8,0.0,0.0
DHAR,1986,2.3,10.0,0.0,0.0,0.9,114.4,293.2,236.8,22.6,6.5,0.0,0.0
DHAR,1987,7.9,0.0,0.0,0.0,9.3,101.7,98.2,345.3,7.4,4.3,9.0,1.0
DHAR,1988,0.0,0.0,0.0,1.7,0.0,73.0,322.0,277.3,204.1,103.2,0.0,0.0
DHAR,1989,0.0,0.0,0.8,0.0,0.0,134.4,,,126.2,0.0,0.0,0.0
DHAR,1990,0.2,0.4,0.0,0.0,18.9,112.8,257.7,393.9,196.8,15.5,3.2,0.9
DHAR,1991,0.0,0.0,0.0,0.0,0.0,67.9,355.7,124.7,17.5,0.0,0.8,0.0
DHAR,1992,0.0,0.0,0.0,0.0,0.0,98.0,128.2,119.6,93.4,111.5,0.0,0.0
DHAR,1993,0.0,0.0,0.1,0.0,0.8,103.1,378.0,145.6,188.5,7.3,0.1,0.0
DHAR,1994,11.6,0.0,0.0,3.2,1.1,288.7,237.4,373.2,275.6,0.1,4.7,0.0
DHAR,1995,2.6,0.0,0.8,0.5,4.0,86.6,337.9,117.1,156.8,29.9,0.0,1.1
DHAR,1996,0.3,0.0,0.7,0.0,0.5,49.3,516.7,283.5,185.5,32.5,5.3,0.0
DHAR,1997,1.2,0.0,0.0,5.5,0.0,106.0,295.6,360.4,26.1,8.2,9.9,13.6
DHAR,1998,0.3,0.0,0.0,1.5,0.8,80.2,212.9,96.5,344.3,39.0,3.8,0.0
DHAR,1999,0.0,22.0,0.0,0.0,0.5,154.7,104.2,48.0,261.1,89.6,0.0,0.0
DHAR,2000,0.0,,0.0,0.0,11.6,155.7,142.2,99.6,23.8,8.4,0.0,0.0
DHAR,2001,0.0,0.0,0.0,0.0,7.9,155.4,147.6,114.1,58.0,97.1,0.0,0.0
DHAR,2002,0.0,4.8,0.0,0.0,0.0,241.5,66.6,188.6,176.5,0.0,0.1,0.1
DHAR,2003,0.0,0.0,0.0,0.0,0.0,135.7,344.8,215.6,254.5,3.1,0.0,0.0
DHAR,2004,0.0,0.0,0.0,0.0,0.0,68.8,183.8,383.4,72.1,34.2,1.5,0.0
DHAR,2005,0.0,4.0,15.9,,1.0,,255.9,66.1,140.5,0.0,0.0,0.0
DHAR,2006,0.0,,3.5,3.0,8.2,53.6,367.6,457.4,190.2,39.3,14.7,
DHAR,2007,5.0,0.0,0.0,0.0,33.8,99.5,382.5,268.9,159.0,0.0,,0.0
DHAR,2008,0.0,0.0,0.0,0.0,0.0,77.4,190.1,123.4,224.0,35.3,0.0,0.0
DHAR,2009,0.0,0.0,0.0,0.0,0.0,60.8,290.7,115.7,106.9,65.5,50.7,6.5
DHAR,2010,0.3,0.0,0.0,0.0,0.0,102.4,206.6,341.2,217.2,0.0,10.8,0.0
DINDORI,1950,12.3,78.9,48.3,0.0,0.6,96.1,590.5,567.5,121.5,25.1,0.0,8.9
DINDORI,1951,22.4,22.2,53.3,20.0,42.3,129.4,273.5,572.8,244.0,77.8,0.0,0.0
DINDORI,1952,0.2,40.5,0.0,2.9,13.1,269.8,484.0,476.0,303.1,17.8,0.0,0.4
DINDORI,1953,24.1,14.9,0.0,0.0,0.0,50.9,228.0,342.1,131.0,25.6,0.0,0.0
DINDORI,1954,3.2,0.0,0.6,5.3,0.0,72.9,418.1,305.1,336.9,0.0,0.0,0.0
DINDORI,1955,47.6,0.0,0.0,0.0,0.6,395.4,239.4,514.3,272.3,38.8,0.0,0.0
DINDORI,1956,0.0,3.8,0.0,0.0,35.2,249.0,630.7,435.1,177.3,69.0,41.2,37.1
DINDORI,1957,14.9,1.5,103.1,26.7,15.8,105.8,639.7,466.4,96.7,0.6,0.0,0.0
DINDORI,1958,3.2,25.4,37.7,4.4,6.1,60.6,634.0,266.1,237.8,73.7,0.0,0.0
DINDORI,1959,37.8,0.0,0.0,13.1,34.3,164.8,518.5,494.8,227.1,62.7,0.0,0.0
DINDORI,1960,51.7,0.0,17.6,10.1,0.0,170.9,373.9,465.1,80.5,136.9,0.0,0.0
DINDORI,1961,10.3,23.6,0.0,0.0,16.4,214.3,732.5,523.4,329.9,59.5,6.2,39.7
DINDORI,1962,6.0,26.9,19.4,0.0,7.2,141.1,432.9,346.0,215.9,0.0,0.0,57.3
DINDORI,1963,0.0,11.5,0.0,45.8,0.6,361.1,284.9,326.6,230.8,4.9,0.0,0.0
DINDORI,1964,1.6,25.9,0.0,0.0,0.0,136.5,394.4,581.8,296.3,35.0,0.0,0.0
DINDORI,1965,0.0,0.0,16.0,27.5,3.0,116.8,249.2,174.4,137.1,1.3,0.0,0.0
DINDORI,1966,41.0,0.0,0.0,0.0,0.0,281.4,189.0,253.6,19.9,0.0,3.3,5.2
DINDORI,1967,0.0,0.0,58.8,0.0,0.0,204.3,694.8,553.9,195.1,3.8,0.0,91.5
DINDORI,1968,63.8,28.0,4.0,1.5,0.0,67.5,384.3,320.6,140.9,16.7,0.0,9.6
DINDORI,1969,0.0,0.0,0.0,2.0,24.1,44.1,460.3,291.3,145.1,0.0,0.0,0.0
DINDORI,1970,23.4,,45.0,0.0,0.0,129.3,331.8,589.3,194.4,0.0,0.0,0.0
DINDORI,1971,,,,,,,,,,,,
DINDORI,1972,0.0,0.0,0.0,0.0,0.0,119.7,176.4,576.5,123.3,25.3,44.6,35.9
DINDORI,1973,15.7,85.2,0.0,0.0,0.0,80.1,560.1,457.2,393.4,71.4,0.0,0.0
DINDORI,1974,0.0,10.6,0.0,0.0,5.0,117.7,284.3,465.0,93.0,72.3,10.7,0.0
DINDORI,1975,1.1,0.0,6.0,1.0,0.0,271.1,404.9,762.9,259.6,202.9,0.0,0.0
DINDORI,1976,16.0,10.0,5.6,19.8,40.0,73.3,469.2,318.5,143.8,0.0,29.0,0.0
DINDORI,1977,14.0,4.8,3.2,20.4,12.7,368.1,314.6,414.8,233.2,43.1,53.1,15.2
DINDORI,1978,20.0,74.3,137.3,0.0,0.0,479.0,669.2,392.8,132.0,7.0,77.2,84.0
DINDORI,1979,49.8,58.6,0.0,0.0,4.0,190.0,427.6,360.0,214.6,20.0,0.0,15.0
DINDORI,1980,39.6,0.0,9.0,0.0,5.0,273.4,332.1,613.6,386.4,9.0,0.0,28.4
DINDORI,1981,16.8,0.0,18.0,0.0,0.0,271.1,325.4,305.1,168.6,6.6,0.0,17.8
DINDORI,1982,54.1,19.8,4.6,0.0,3.3,104.1,243.7,394.0,133.8,38.0,15.7,0.0
DINDORI,1983,0.0,9.4,0.0,0.0,0.0,115.3,428.1,275.2,375.6,38.3,0.0,6.8
DINDORI,1984,101.6,30.4,0.0,0.0,0.0,84.0,301.1,668.1,65.4,13.3,0.0,0.0
DINDORI,1985,86.7,26.9,0.0,4.1,11.7,74.4,478.4,449.3,132.6,28.9,0.0,0.0
DINDORI,1986,3.8,95.3,,,,204.1,476.0,186.9,107.6,20.3,0.0,59.0
DINDORI,1987,58.2,80.3,5.4,0.0,26.7,77.4,339.3,522.0,375.8,104.4,51.2,3.6
DINDORI,1988,14.2,28.1,4.0,29.9,9.1,271.7,322.4,508.4,160.9,8.3,0.0,0.0
DINDORI,1989,0.0,0.0,41.0,0.0,0.0,237.6,,,,,,
DINDORI,1990,0.0,64.4,5.4,0.0,58.9,428.3,328.3,245.1,512.8,53.9,0.0,5.5
DINDORI,1991,0.0,15.4,15.9,1.0,6.2,132.5,527.1,539.2,20.9,17.9,0.7,4.7
DINDORI,1992,0.0,0.0,2.8,1.5,8.3,26.5,308.3,447.2,190.5,7.2,1.0,0.0
DINDORI,1993,0.0,6.1,7.5,0.0,1.1,118.6,404.7,389.5,481.8,22.8,0.0,0.0
DINDORI,1994,7.9,0.9,0.0,3.9,2.9,492.3,741.3,575.1,89.0,11.8,3.4,0.0
DINDORI,1995,11.0,12.1,32.8,0.1,0.0,63.2,524.1,471.1,104.7,12.7,0.0,86.8
DINDORI,1996,31.7,0.0,0.0,0.0,0.0,151.1,451.8,293.5,86.4,164.9,0.0,0.0
DINDORI,1997,6.2,0.0,3.9,9.2,2.0,164.5,510.5,381.8,150.6,45.4,104.3,155.7
DINDORI,1998,108.8,5.7,18.9,0.0,0.0,,325.9,358.1,123.7,7.0,21.5,0.0
DINDORI,1999,0.3,17.8,0.0,0.0,8.8,212.5,279.4,349.9,,,,
DINDORI,2000,,,,,,,,,,0.0,0.0,
DINDORI,2001,0.0,0.0,10.7,61.2,26.2,279.1,539.4,260.6,45.3,99.1,5.5,0.0
DINDORI,2002,0.4,22.5,0.8,1.9,4.3,73.0,132.6,475.5,289.9,48.0,0.0,0.0
DINDORI,2003,0.0,35.1,22.0,15.1,0.0,235.2,411.0,310.9,564.6,17.6,0.0,0.0
DINDORI,2004,19.9,0.0,0.0,6.2,,252.3,256.3,497.2,104.2,37.4,1.2,0.0
DINDORI,2005,,22.4,,,72.3,247.0,287.0,522.7,223.2,57.6,0.0,0.0
DINDORI,2006,,,,,44.0,,540.6,340.0,50.5,5.6,41.3,10.4
DINDORI,2007,0.0,35.1,44.3,34.2,3.7,92.1,332.7,333.9,158.6,0.0,0.0,0.0
DINDORI,2008,0.0,0.0,0.0,0.0,0.0,327.1,332.3,304.9,121.2,27.0,16.1,0.0
DINDORI,2009,36.7,0.0,0.0,8.9,0.4,28.4,284.4,186.5,207.7,29.5,104.5,2.3
DINDORI,2010,0.0,20.8,1.0,0.0,14.4,,408.8,331.6,284.0,24.8,0.0,5.8
GUNA,1950,0.2,0.0,78.2,0.6,8.5,24.8,328.6,258.9,85.2,5.0,0.0,11.8
GUNA,1951,6.7,0.0,11.2,0.0,1.9,67.7,188.7,279.6,95.6,1.5,1.2,0.0
GUNA,1952,0.4,9.4,0.9,0.8,0.0,313.1,490.2,386.6,9.6,0.1,0.0,22.5
GUNA,1953,29.6,0.0,0.0,1.3,4.5,72.5,364.1,198.7,77.4,0.0,0.0,0.0
GUNA,1954,11.3,17.7,5.3,0.0,0.0,48.3,354.5,171.4,348.4,22.3,0.5,0.0
GUNA,1955,53.6,4.9,0.9,0.0,0.0,122.3,99.5,651.7,258.6,64.8,0.0,0.0
GUNA,1956,22.9,0.5,11.5,0.0,32.5,45.2,425.0,433.1,182.4,127.0,0.0,9.5
GUNA,1957,5.6,0.0,78.5,0.3,7.8,71.4,516.0,326.5,236.7,14.3,0.0,0.3
GUNA,1958,6.8,3.8,0.3,0.1,0.0,134.1,770.9,189.3,207.3,20.2,1.2,5.0
GUNA,1959,66.6,1.9,0.0,13.7,85.7,25.6,351.1,362.0,126.5,36.1,0.0,0.1
GUNA,1960,1.9,0.0,7.2,3.4,0.0,108.0,203.3,672.0,33.3,2.9,0.0,0.1
GUNA,1961,54.0,0.0,2.0,3.7,4.0,49.8,344.3,294.6,513.6,97.0,18.1,0.7
GUNA,1962,21.6,27.6,3.7,4.0,1.1,18.2,305.4,196.9,268.6,0.0,0.0,0.2
GUNA,1963,9.6,0.0,0.1,2.1,0.5,59.8,241.6,368.5,82.8,0.0,52.0,1.6
GUNA,1964,0.0,0.0,0.0,0.0,10.5,69.2,263.2,440.9,121.3,0.0,0.0,0.6
GUNA,1965,0.8,0.0,0.3,0.1,0.0,14.9,268.0,122.9,119.6,13.4,0.0,0.0
GUNA,1966,0.0,0.1,0.0,0.0,0.0,111.1,187.0,237.9,31.1,0.0,28.4,0.9
GUNA,1967,0.0,0.0,31.7,0.0,0.0,99.8,194.2,404.6,326.9,0.3,0.0,88.6
GUNA,1968,10.1,0.0,4.7,0.4,0.0,38.6,441.8,224.1,51.4,3.6,0.0,0.5
GUNA,1969,5.3,0.1,0.0,0.0,10.4,29.5,397.6,497.5,147.8,0.0,82.5,0.0
GUNA,1970,46.2,21.6,7.8,0.3,16.3,156.5,291.9,406.0,215.3,9.1,0.0,0.0
GUNA,1971,5.1,7.7,0.0,10.6,19.1,225.3,685.8,309.8,200.1,99.2,0.0,0.0
GUNA,1972,1.2,16.9,1.7,0.0,2.0,42.3,121.3,379.7,94.8,5.3,64.3,0.0
GUNA,1973,0.0,0.0,0.0,0.1,0.7,50.2,579.3,589.4,178.6,34.1,0.0,5.9
GUNA,1974,0.0,0.0,0.1,0.0,3.1,65.3,345.2,301.8,35.2,36.3,0.0,1.1
GUNA,1975,0.1,0.5,0.3,0.0,0.2,78.0,325.7,323.1,298.7,67.2,0.0,0.0
GUNA,1976,14.8,0.5,0.1,12.0,15.2,166.2,149.8,189.5,180.3,0.0,37.1,1.4
GUNA,1977,3.9,2.9,1.2,9.9,6.0,213.2,341.2,257.0,254.9,0.0,3.1,9.1
GUNA,1978,0.6,23.9,9.0,9.6,0.0,118.9,348.2,353.3,71.9,1.1,27.6,24.3
GUNA,1979,12.4,44.9,26.8,0.0,5.7,39.7,142.8,105.9,0.9,0.6,70.7,2.7
GUNA,1980,5.4,0.4,0.3,0.0,1.2,213.6,335.5,393.6,64.4,0.1,0.0,23.0
GUNA,1981,0.8,0.0,72.7,0.0,16.1,45.8,310.7,241.2,95.2,11.5,30.6,2.2
GUNA,1982,43.8,1.7,0.0,2.1,1.1,24.0,235.5,1110.5,109.5,9.6,46.2,4.3
GUNA,1983,26.7,0.0,0.0,38.1,19.4,68.4,343.9,297.4,309.7,29.4,0.0,1.8
GUNA,1984,19.9,0.0,0.0,0.0,0.0,77.8,133.2,413.0,137.7,0.0,0.0,0.0
GUNA,1985,0.3,0.0,0.1,0.1,12.5,34.5,113.6,550.9,355.6,397.5,0.0,0.0
GUNA,1986,8.6,65.5,4.6,0.0,4.7,89.3,361.8,161.2,3.7,0.0,0.0,2.3
GUNA,1987,46.3,19.7,0.0,0.0,0.9,22.2,173.1,434.3,147.8,108.3,0.0,18.5
GUNA,1988,3.9,0.4,0.1,0.4,4.2,124.8,404.0,171.5,91.1,14.4,0.0,0.0
GUNA,1989,2.2,0.0,1.0,0.0,3.2,100.3,128.1,384.4,88.1,0.0,0.0,1.0
GUNA,1990,0.0,11.2,0.0,0.0,20.9,202.7,340.2,248.1,308.6,10.6,1.4,19.2
GUNA,1991,0.0,10.9,6.0,14.2,2.4,23.7,489.4,236.0,13.4,0.4,2.8,0.3
GUNA,1992,0.0,0.0,0.0,0.0,2.6,16.8,201.5,317.3,104.5,62.8,0.0,0.0
GUNA,1993,0.0,2.1,0.5,1.2,0.3,68.0,231.2,277.3,425.0,8.3,0.0,0.6
GUNA,1994,11.1,25.2,0.0,2.4,0.4,147.2,518.8,336.6,84.3,1.3,0.0,0.0
GUNA,1995,2.0,0.1,27.6,1.2,0.1,24.5,372.4,440.6,272.1,0.0,0.0,32.0
GUNA,1996,18.9,3.5,0.6,0.4,1.3,41.4,436.6,644.7,64.2,34.3,0.0,0.0
GUNA,1997,0.1,0.4,0.0,2.1,5.7,106.0,273.1,352.5,161.6,50.6,73.7,154.7
GUNA,1998,11.0,0.0,2.5,0.8,0.0,93.1,250.5,232.5,164.0,58.9,11.3,0.0
GUNA,1999,2.6,16.9,0.0,0.0,0.5,83.4,395.7,320.8,266.2,15.2,0.0,0.0
GUNA,2000,0.0,,0.0,0.0,35.0,93.6,611.8,122.2,36.6,0.0,0.0,0.0
GUNA,2001,0.2,0.1,0.3,1.2,45.4,184.2,461.0,267.6,0.8,28.9,0.0,0.0
GUNA,2002,0.0,28.9,0.0,1.2,0.9,49.8,52.4,305.7,68.4,0.0,0.0,2.2
GUNA,2003,1.5,19.1,0.0,1.3,0.0,78.7,231.1,261.8,232.4,0.0,0.0,1.1
GUNA,2004,2.0,0.0,0.0,0.0,6.0,80.7,163.9,553.8,46.8,47.7,0.0,0.0
GUNA,2005,0.9,0.6,31.2,0.6,0.6,127.2,462.0,98.1,97.3,0.0,0.0,0.0
GUNA,2006,0.0,0.0,57.2,0.0,18.9,74.0,325.2,308.4,190.0,16.4,1.5,0.0
GUNA,2007,,26.3,1.0,0.0,31.4,121.4,273.3,224.3,159.7,0.0,,0.0
GUNA,2008,0.0,0.0,4.6,5.4,0.3,368.7,210.4,257.4,138.2,5.8,6.4,0.0
GUNA,2009,10.5,0.0,0.1,5.6,0.8,79.3,178.3,180.8,129.3,0.0,64.3,18.0
GUNA,2010,0.6,12.8,0.0,0.0,0.0,83.8,305.8,237.7,90.2,45.4,10.8,1.3
GWALIOR,1950,7.5,0.0,36.0,0.0,5.1,39.4,293.1,238.4,80.6,0.0,0.0,29.8
GWALIOR,1951,5.1,0.0,15.8,1.1,4.2,62.3,92.3,280.1,247.3,0.0,10.8,0.0
GWALIOR,1952,0.4,4.4,16.9,10.1,2.2,412.6,250.5,269.6,41.7,0.0,0.0,36.5
GWALIOR,1953,35.4,0.0,0.0,1.5,21.0,81.8,263.3,234.3,79.5,2.5,0.0,0.3
GWALIOR,1954,4.5,27.0,1.5,0.0,0.0,44.3,166.9,214.3,347.3,14.4,0.0,0.0
GWALIOR,1955,30.4,3.8,2.8,0.1,7.2,173.6,85.7,558.9,107.4,148.5,0.0,0.0
GWALIOR,1956,28.3,2.1,18.9,0.0,5.1,57.9,362.0,351.5,57.5,249.8,0.0,0.2
GWALIOR,1957,34.0,0.0,10.1,6.4,0.6,63.0,293.1,393.7,209.7,5.2,0.0,5.8
GWALIOR,1958,0.0,0.4,0.0,0.0,0.3,10.0,517.0,317.8,334.5,80.7,0.0,0.1
GWALIOR,1959,54.4,0.1,0.0,0.0,43.8,26.0,269.9,290.1,73.3,42.5,1.5,0.0
GWALIOR,1960,8.6,0.0,24.0,1.4,1.4,72.2,243.5,525.6,14.4,130.6,0.0,0.6
GWALIOR,1961,66.7,0.4,0.0,0.0,1.6,30.4,413.8,554.3,266.8,185.3,3.5,1.7
GWALIOR,1962,5.6,0.2,10.1,0.0,0.2,34.1,229.7,116.6,187.5,0.0,0.0,1.2
GWALIOR,1963,7.8,0.2,0.4,0.4,0.4,79.8,206.8,313.3,393.5,0.0,10.0,0.0
GWALIOR,1964,0.0,0.0,0.0,0.9,6.4,20.3,281.0,303.1,298.0,0.0,0.0,12.6
GWALIOR,1965,6.5,1.6,3.9,7.5,0.0,4.2,188.2,148.8,279.2,4.4,0.0,0.0
GWALIOR,1966,0.0,6.0,0.1,0.6,0.5,132.4,174.2,379.1,35.3,0.1,2.0,7.2
GWALIOR,1967,0.0,0.0,28.5,10.9,0.0,43.5,302.0,348.2,275.2,5.7,0.0,66.6
GWALIOR,1968,16.7,0.0,0.0,0.0,0.4,13.4,684.0,164.3,34.5,19.6,0.0,1.5
GWALIOR,1969,27.5,10.2,0.0,1.5,6.4,14.2,322.8,141.9,108.8,0.0,26.6,0.0
GWALIOR,1970,21.9,29.5,7.9,0.0,6.7,132.9,149.0,356.5,110.6,20.2,0.0,0.0
GWALIOR,1971,23.1,5.7,3.2,3.5,3.8,246.6,422.9,306.2,217.1,103.5,0.0,0.0
GWALIOR,1972,0.3,12.3,0.3,0.1,0.0,9.7,130.6,497.0,115.1,2.3,6.6,0.5
GWALIOR,1973,0.2,7.0,0.0,0.0,6.4,42.0,214.2,377.9,94.7,15.9,0.0,10.0
GWALIOR,1974,0.0,0.0,0.0,0.0,0.4,24.0,444.0,286.8,40.2,130.5,0.0,20.1
GWALIOR,1975,0.2,3.5,0.6,0.0,0.3,117.6,206.0,246.5,207.3,12.7,0.0,0.0
GWALIOR,1976,12.4,3.7,0.5,3.4,5.5,98.8,213.5,358.2,179.3,0.0,2.1,1.8
GWALIOR,1977,6.2,6.0,0.2,15.0,43.9,38.2,350.6,209.5,124.3,0.0,0.2,7.4
GWALIOR,1978,0.1,0.6,21.2,3.5,0.0,53.5,199.8,258.6,195.2,0.0,0.0,1.6
GWALIOR,1979,16.4,80.4,7.3,1.8,22.8,27.3,275.3,50.5,8.4,0.0,60.3,0.1
GWALIOR,1980,0.0,3.2,1.8,0.0,0.0,126.4,286.5,517.3,5.8,29.6,0.0,14.8
GWALIOR,1981,2.5,0.0,14.3,0.0,13.5,50.8,290.1,88.1,71.0,12.0,59.0,8.2
GWALIOR,1982,23.4,6.4,14.3,15.2,14.4,51.5,236.3,448.8,71.1,12.8,46.8,21.9
GWALIOR,1983,9.8,2.4,0.0,48.3,42.3,89.8,229.8,299.0,337.6,80.1,0.0,7.1
GWALIOR,1984,8.6,3.5,0.0,0.4,0.0,69.8,208.4,437.4,107.7,0.0,0.0,3.4
GWALIOR,1985,7.3,0.0,3.2,17.3,1.8,51.7,365.5,344.1,100.5,210.6,0.0,0.0
GWALIOR,1986,24.8,73.5,6.7,0.0,13.0,170.1,229.7,113.6,69.3,11.1,0.0,0.1
GWALIOR,1987,19.6,23.4,5.6,0.0,27.4,9.5,156.0,120.0,125.8,56.4,0.0,10.5
GWALIOR,1988,9.8,0.7,12.8,3.5,7.2,98.6,245.4,251.0,182.9,31.6,0.0,0.0
GWALIOR,1989,14.2,0.0,4.2,0.0,0.9,78.8,82.6,266.9,98.7,0.0,0.3,1.5
GWALIOR,1990,0.0,23.1,0.0,0.1,33.8,56.2,182.9,201.7,556.9,0.0,0.0,9.3
GWALIOR,1991,0.4,17.5,0.0,6.9,3.9,3.7,198.0,359.7,26.1,0.0,3.0,18.2
GWALIOR,1992,2.7,0.0,0.0,2.0,4.3,17.2,201.6,261.6,152.5,91.8,4.0,0.0
GWALIOR,1993,0.0,13.3,4.5,0.2,8.8,47.2,117.4,150.1,365.9,6.0,0.0,0.0
GWALIOR,1994,9.8,0.9,0.0,7.3,1.1,118.4,375.6,229.1,59.8,0.4,0.0,0.0
GWALIOR,1995,15.3,0.1,7.7,0.0,0.1,86.0,206.6,430.4,231.3,0.0,0.0,2.0
GWALIOR,1996,51.8,20.4,0.5,0.1,0.7,87.7,345.4,388.2,147.9,76.9,0.0,0.0
GWALIOR,1997,0.4,0.0,0.0,0.4,7.2,39.9,192.9,300.9,121.5,38.0,46.4,154.0
GWALIOR,1998,0.0,0.4,19.1,3.0,1.9,41.8,281.7,314.3,143.9,44.7,0.6,0.0
GWALIOR,1999,3.2,0.3,0.0,0.0,4.1,53.3,342.3,273.1,238.0,31.8,0.0,0.2
GWALIOR,2000,0.0,,0.0,0.0,10.0,63.9,369.6,111.8,32.7,0.0,0.0,0.0
GWALIOR,2001,0.0,0.0,0.4,48.2,18.5,163.8,430.3,188.6,25.3,43.2,0.0,0.0
GWALIOR,2002,3.7,44.0,0.1,2.2,12.9,35.4,35.6,264.2,109.9,0.0,0.0,3.2
GWALIOR,2003,0.6,29.9,0.4,0.0,3.8,23.3,142.1,214.9,236.7,0.0,0.0,10.7
GWALIOR,2004,40.0,0.2,0.0,0.7,4.1,47.2,100.3,304.0,79.6,36.3,0.0,0.0
GWALIOR,2005,5.1,0.0,14.9,0.3,8.4,68.9,447.8,102.4,58.0,0.0,0.0,1.7
GWALIOR,2006,0.0,0.0,22.1,0.6,10.5,133.8,168.8,676.8,47.1,14.7,0.0,0.0
GWALIOR,2007,,45.9,8.9,0.0,5.1,111.1,118.8,122.2,95.1,0.0,,3.3
GWALIOR,2008,0.0,0.0,0.0,6.6,7.4,285.0,217.9,223.6,116.1,1.4,0.3,0.0
GWALIOR,2009,0.1,0.6,3.3,0.4,4.3,18.5,179.5,219.3,114.3,132.5,16.9,8.8
GWALIOR,2010,0.2,8.9,0.0,0.3,4.7,77.4,164.4,300.8,246.0,0.0,12.0,2.2
HARDA,1950,0.0,1.0,31.8,0.0,0.0,21.5,381.1,130.3,340.7,73.9,0.0,50.3
HARDA,1951,19.1,0.0,2.0,0.0,0.0,66.9,279.0,194.1,17.8,19.1,0.0,0.0
HARDA,1952,1.1,34.5,9.6,0.0,0.0,112.7,526.1,239.5,72.4,3.2,0.0,0.0
HARDA,1953,3.2,0.0,0.0,0.6,0.0,1.8,393.5,462.9,171.0,9.1,0.0,0.0
HARDA,1954,22.7,1.5,2.0,0.0,0.0,140.0,419.6,207.5,644.9,8.1,0.0,0.0
HARDA,1955,10.9,0.0,0.0,0.5,6.4,218.9,111.8,470.3,381.9,188.2,0.0,0.0
HARDA,1956,0.0,0.0,0.0,0.0,161.0,90.9,393.9,73.9,254.2,50.8,16.6,8.9
HARDA,1957,14.2,0.0,,5.1,7.4,90.9,137.9,336.1,74.8,0.0,0.0,0.0
HARDA,1958,5.3,0.0,1.0,0.0,0.0,106.5,299.2,302.4,369.7,38.1,0.0,0.0
HARDA,1959,5.3,0.0,0.0,0.0,0.5,104.1,658.1,614.0,331.1,79.3,0.0,0.0
HARDA,1960,75.9,0.0,25.4,0.0,0.0,161.5,342.2,387.2,34.2,85.6,0.0,0.0
HARDA,1961,16.3,9.4,0.0,0.0,6.6,63.0,310.5,297.8,760.6,254.5,0.0,0.0
HARDA,1962,0.0,0.0,0.0,25.4,0.5,0.0,396.8,219.7,476.7,0.0,0.9,52.2
HARDA,1963,0.0,37.6,0.0,0.0,0.0,39.4,175.0,452.0,294.0,54.0,40.0,0.0
HARDA,1964,0.0,0.0,22.0,0.0,0.0,73.0,322.0,363.0,212.0,0.0,0.0,0.0
HARDA,1965,0.0,4.0,0.0,0.0,0.0,155.0,233.0,154.2,88.6,0.0,6.4,56.2
HARDA,1966,,,,,,,,,,,,
HARDA,1967,,,,,,,,,,,,
HARDA,1968,3.7,0.2,0.4,0.0,0.0,150.2,365.9,491.9,256.0,0.0,0.0,0.0
HARDA,1969,5.0,0.0,0.0,0.0,0.0,52.1,435.1,366.5,359.3,0.0,26.9,0.0
HARDA,1970,,,,,,,,,,,,
HARDA,1971,,,,,,,,,,,,
HARDA,1972,0.0,0.0,0.0,0.0,0.0,105.4,261.1,690.8,24.5,4.2,38.1,0.0
HARDA,1973,0.0,5.1,0.0,0.0,0.0,84.3,933.3,490.0,305.9,49.0,0.0,7.4
HARDA,1974,0.0,0.0,0.0,0.0,5.1,62.8,151.4,475.0,88.2,110.4,0.0,0.0
HARDA,1975,1.6,0.0,0.0,0.0,0.0,184.0,287.5,481.3,461.0,30.8,0.0,0.0
HARDA,1976,8.6,0.0,0.0,0.0,13.2,84.3,320.8,548.0,221.4,4.1,37.0,5.8
HARDA,1977,,,,,,,,,,,,
